agent,user_id,split,severity,episode,step,action_idx,scenario_type,difficulty,task_completed,reward,frustration,engagement,confidence,cooperation,fairness,num_retries,completion_time
Fixed Curriculum,user_040,test,1,0,0,1,sharing,1,True,0.9035991441931623,0.0,0.9026642113211956,0.5719992053120249,0.51,0.5,0,19.46310627906007
Fixed Curriculum,user_040,test,1,0,1,46,patience,1,True,0.8646674255319403,0.0,0.8208763678113717,0.47603010125685863,0.52,0.5,0,27.32903963588351
Fixed Curriculum,user_040,test,1,0,2,91,emotion_recognition,1,False,0.2743894242941872,0.7,0.7779647476472907,0.0,0.52,0.5,0,33.59113722783869
Fixed Curriculum,user_040,test,1,0,3,136,turn_taking,1,True,0.9032265653494365,0.0,0.9172615090885063,0.5403207508192308,0.53,0.5,0,35.77856449087941
Fixed Curriculum,user_040,test,1,0,4,181,conflict_resolution,1,True,0.8400710378888931,0.0,0.7354848139097298,0.4828372914398279,0.54,0.5,0,40.3410281646057
Fixed Curriculum,user_040,test,1,0,5,10,sharing,1,True,0.8269489526512459,0.09999999999999999,0.8287530642235201,0.3088202225612659,0.55,0.5,0,41.813330157889936
Fixed Curriculum,user_040,test,1,0,6,55,patience,1,True,0.862352614553492,0.0,0.7842968255643061,0.5337571125613343,0.56,0.5,0,43.613390187780546
Fixed Curriculum,user_040,test,1,0,7,100,emotion_recognition,1,True,0.821198286049247,0.09999999999999999,0.8238279677108216,0.2803326382400037,0.5700000000000001,0.5,0,44.18513676285171
Fixed Curriculum,user_040,test,1,0,8,145,turn_taking,1,True,0.879688395121338,0.0,0.8525219604728907,0.5128787131964718,0.5800000000000001,0.5,0,44.12573673869204
Fixed Curriculum,user_040,test,1,0,9,190,conflict_resolution,1,True,0.8639939386419816,0.0,0.7871030147899806,0.5390868946999166,0.5900000000000001,0.5,0,45.18093518074801
Fixed Curriculum,user_040,test,1,0,10,19,sharing,1,True,0.9062934389008164,0.0,0.9270623385349506,0.5411649156022077,0.6000000000000001,0.5,0,43.76176089972043
Fixed Curriculum,user_040,test,1,0,11,64,patience,1,True,0.8130144744556079,0.0,0.659195622296678,0.4550385851106967,0.6100000000000001,0.5,0,47.69948674236091
Fixed Curriculum,user_040,test,1,0,12,109,emotion_recognition,1,True,0.8533796717326103,0.0,0.7721261635306804,0.4982788178227072,0.6200000000000001,0.5,0,47.95979846247206
Fixed Curriculum,user_040,test,1,0,13,154,turn_taking,1,True,0.7982851085060096,0.09999999999999999,0.7216331376665401,0.3319677813736512,0.6300000000000001,0.5,0,49.16149777592865
Fixed Curriculum,user_040,test,1,0,14,199,conflict_resolution,1,True,0.8728352913919497,0.09999999999999999,0.9601238496544221,0.3519875766374873,0.6400000000000001,0.5,0,46.13028680156519
Fixed Curriculum,user_040,test,1,0,15,28,sharing,2,False,0.35140265243772506,0.19999999999999998,0.7556286723231098,0.058093671605280894,0.6400000000000001,0.5,0,47.17946587339335
Fixed Curriculum,user_040,test,1,0,16,73,patience,3,False,0.41083885262750075,0.4,0.8367223896111361,0.4921475716277327,0.6400000000000001,0.5,0,46.470945777350096
Fixed Curriculum,user_040,test,1,0,17,118,emotion_recognition,4,True,0.8904043397853532,0.0,0.8605532135620345,0.5682558381116187,0.6500000000000001,0.5,0,45.60264791265815
Fixed Curriculum,user_040,test,1,0,18,163,turn_taking,5,False,0.4127673673626674,0.09999999999999999,0.7882054947221723,0.3020381263067717,0.6500000000000001,0.5,0,46.19478118949249
Fixed Curriculum,user_040,test,1,0,19,208,conflict_resolution,5,True,0.8979529686782187,0.0,0.9153277914614919,0.5090308749318072,0.6600000000000001,0.5,0,44.627025762033824
Fixed Curriculum,user_040,test,1,1,0,1,sharing,1,True,0.8210451942724105,0.09999999999999999,0.8204384389100065,0.28609108399605726,0.51,0.5,0,20.712180544522255
Fixed Curriculum,user_040,test,1,1,1,46,patience,1,True,0.7820329611217001,0.09999999999999999,0.6970232181809506,0.2728399711160992,0.52,0.5,0,30.63859131237343
Fixed Curriculum,user_040,test,1,1,2,91,emotion_recognition,1,False,0.37365467797954516,0.6,1.0,0.1176978531969679,0.52,0.5,0,32.13093883689601
Fixed Curriculum,user_040,test,1,1,3,136,turn_taking,1,True,0.847408321457608,0.0,0.7512683857065253,0.5001853716376694,0.53,0.5,0,37.46633230065985
Fixed Curriculum,user_040,test,1,1,4,181,conflict_resolution,1,True,0.8669334249063166,0.0,0.7980107502323349,0.5368679989107745,0.54,0.5,0,40.323987056595165
Fixed Curriculum,user_040,test,1,1,5,10,sharing,1,True,0.8185674683366353,0.09999999999999999,0.7809299667304681,0.34858985544996596,0.55,0.5,0,42.63269221025238
Fixed Curriculum,user_040,test,1,1,6,55,patience,1,True,0.7960521647179576,0.09999999999999999,0.7259979685064364,0.3083518277735114,0.56,0.5,0,45.33879567643798
Fixed Curriculum,user_040,test,1,1,7,100,emotion_recognition,1,True,0.8361260646684213,0.0,0.7043750634499865,0.5187569708895023,0.5700000000000001,0.5,0,47.708761568504855
Fixed Curriculum,user_040,test,1,1,8,145,turn_taking,1,True,0.8928568158381878,0.0,0.8675059608109731,0.5707001839659727,0.5800000000000001,0.5,0,46.36434370192796
Fixed Curriculum,user_040,test,1,1,9,190,conflict_resolution,1,False,0.42811359914816,0.19999999999999998,0.9897989923226881,0.10115934300902396,0.5800000000000001,0.5,0,43.820984674198606
Fixed Curriculum,user_040,test,1,1,10,19,sharing,1,False,0.3112436591347372,0.6,0.811651438124783,0.07832151798201537,0.5800000000000001,0.5,0,44.53531893581504
Fixed Curriculum,user_040,test,1,1,11,64,patience,1,False,0.40799860477581096,0.0,0.6552802276572698,0.4360969098575336,0.5800000000000001,0.5,0,48.34295071741977
Fixed Curriculum,user_040,test,1,1,12,109,emotion_recognition,1,True,0.9368715729430097,0.0,1.0,0.5991438196200655,0.5900000000000001,0.5,0,44.66450242888774
Fixed Curriculum,user_040,test,1,1,13,154,turn_taking,1,False,0.3811061771549193,0.6,0.9764801888865737,0.21441413659298103,0.5900000000000001,0.5,0,42.78612276347232
Fixed Curriculum,user_040,test,1,1,14,199,conflict_resolution,1,False,0.4153586596778034,0.09999999999999999,0.8118939629556308,0.2719364719407615,0.5900000000000001,0.5,0,43.806775221584985
